nombreUsuario,nombreLiga,nombreJugador,nombreEquipo,posicionId,estadoJugador,clausula,expiracionBloqueoClausulaDias,valorMercado,puntosRecientes,puntosRecientesPromedio,puntosTotales
Noah Redux,entrenamiento,Vallés,UD Las Palmas,1,ok,21121832,9,21121832,6,7.0,35
