nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
David García Zubiría,C.A. Osasuna,defensa,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,1.5,0.17,0.0,0.0,0.08,0.08,5.58,7.17,0.08,55,4.58,18654716,30534773,21144062,Baja
