nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,weekNumber,weekPoints,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Raphael Dias Belloli,FC Barcelona,delantero,30.56,0.22,0.11,0.22,0.67,0.0,0.0,0.0,0.11,0.0,0.0,0.44,0.11,0.0,0.11,0.78,1.0,2.22,6.22,0.0,39,4.33,13,2,12199093,45642461,14368768,Baja
