nombreUsuario,nombreLiga,nombreJugador,nombreEquipo,posicionId,estadoJugador,clausula,expiracionBloqueoClausulaDias,valorMercado,puntosRecientes,puntosRecientesPromedio,puntosTotales
Viltan,seta definitiva,Larin,RCD Mallorca,4,ok,1800151,0,997301,0,2.75,11
