nombreUsuario,nombreLiga,nombreJugador,nombreEquipo,posicionId,estadoJugador,clausula,expiracionBloqueoClausulaDias,valorMercado,puntosRecientes,puntosRecientesPromedio,puntosTotales
Viltan,seta definitiva,Lewandowski,FC Barcelona,4,ok,84913958,0,62772536,2,1.0,2
