nombreUsuario,nombreLiga,nombreJugador,nombreEquipo,posicionId,estadoJugador,clausula,expiracionBloqueoClausulaDias,valorMercado,puntosRecientes,puntosRecientesPromedio,puntosTotales
Viltan,seta definitiva,Bryan,Granada CF,3,suspended,42831240,0,42831240,0,5.4,27
