nombreUsuario,nombreLiga,nombreJugador,nombreEquipo,posicionId,estadoJugador,clausula,expiracionBloqueoClausulaDias,valorMercado,puntosRecientes,puntosRecientesPromedio,puntosTotales
Viltan,seta definitiva,Dion,UD Almería,3,ok,1260049,0,1260049,3,4.6,23
