nombreUsuario,nombreLiga,nombreJugador,nombreEquipo,posicionId,estadoJugador,clausula,expiracionBloqueoClausulaDias,valorMercado,puntosRecientes,puntosRecientesPromedio,puntosTotales
La Puta Resistencia,seta definitiva,Gundogan,FC Barcelona,3,ok,44490522,3,44490522,13,8.25,33
