nombreUsuario,nombreLiga,nombreJugador,nombreEquipo,posicionId,estadoJugador,clausula,expiracionBloqueoClausulaDias,valorMercado,puntosRecientes,puntosRecientesPromedio,puntosTotales
La Puta Resistencia,seta definitiva,Willian José,Real Betis,4,ok,6595084,0,6595084,9,5.33,16
