nombreJugador,nombreEquipo,won_match,lost_match,drawn_match,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Xavi Hernández,FC Barcelona,6,1,3,805574,18950611,805574,Baja
