nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Ørjan Nyland,Sevilla FC,portero,78.75,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.5,8.38,0.0,37,4.62,1749863,3270167,2754803,Sube
