nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Fermín López,FC Barcelona,centrocampista,39.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.22,0.0,0.0,0.33,0.11,0.0,0.0,1.0,1.0,2.67,5.44,0.0,29,3.22,631544,4909234,4909234,Sube
