nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,weekNumber,weekPoints,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Samuel Omorodion Aghehowa,Deportivo Alavés,delantero,49.44,0.33,0.0,0.22,0.0,0.0,0.0,0.0,0.22,0.0,0.0,1.0,0.22,0.0,0.0,1.0,1.0,1.44,6.0,0.0,34,3.78,13,8,1018315,3171726,1018315,Baja
