nombreJugador,nombreEquipo,won_match,lost_match,drawn_match,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Francisco Javier García Pimienta,UD Las Palmas,5,5,3,391196,2565561,447614,Sube
