nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Axel Witsel,Atlético de Madrid,defensa,83.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,5.6,5.5,0.0,58,5.8,5124279,16492613,16492613,Sube
