nombreJugador,nombreEquipo,won_match,lost_match,drawn_match,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Jagoba Arrasate,C.A. Osasuna,3,6,1,489792,6404418,490927,Baja
