nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Gorka Guruzeta,Athletic Club,delantero,61.0,0.31,0.0,0.0,0.08,0.0,0.0,0.0,0.69,0.0,0.0,0.46,0.08,0.0,0.0,0.77,0.54,3.54,9.23,0.0,64,4.92,2477080,22209320,21284626,Baja
