nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Óscar de Marcos Arana,Athletic Club,defensa,84.4,0.1,0.3,0.2,1.2,0.0,0.0,0.0,0.8,0.0,0.0,1.2,0.3,0.0,0.0,0.1,0.4,6.4,14.0,0.0,51,5.1,4232696,17633851,17633851,Sube
