nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Jonathan Viera,UD Las Palmas,delantero,68.78,0.22,0.11,0.22,0.56,0.0,0.0,0.0,0.11,0.0,0.0,0.78,0.11,0.0,0.0,0.67,1.0,3.11,9.89,0.0,53,5.89,11983493,28846665,13575521,Baja
