nombreUsuario,nombreLiga,nombreJugador,nombreEquipo,posicionId,estadoJugador,clausula,expiracionBloqueoClausulaDias,valorMercado,puntosRecientes,puntosRecientesPromedio,puntosTotales
la mimineta,seta definitiva,Vinícius Jr,Real Madrid,4,ok,83022371,0,69320780,19,8.6,43
