nombreJugador,nombreEquipo,won_match,lost_match,drawn_match,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Carlo Ancelotti,Real Madrid,9,1,2,750076,14858282,750076,Baja
