nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,weekNumber,weekPoints,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Predrag Rajkovic,RCD Mallorca,portero,83.08,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.0,0.0,0.0,1.38,0.08,0.0,0.0,0.0,0.08,6.23,12.69,0.0,65,5,12,4,8859536,15779401,8859536,Baja
