nombreUsuario,nombreLiga,nombreJugador,nombreEquipo,posicionId,estadoJugador,clausula,expiracionBloqueoClausulaDias,valorMercado,puntosRecientes,puntosRecientesPromedio,puntosTotales
Noah Redux,seta definitiva,Starfelt,RC Celta,2,ok,8303259,11,8303259,0,5.0,25
