nombreUsuario,nombreLiga,nombreJugador,nombreEquipo,posicionId,estadoJugador,clausula,expiracionBloqueoClausulaDias,valorMercado,puntosRecientes,puntosRecientesPromedio,puntosTotales
Noah Redux,seta definitiva,Claudio Bravo,Real Betis,1,injured,6310643,11,3153368,8,7.0,28
