nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,weekNumber,weekPoints,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Aimar Oroz Huarte,C.A. Osasuna,centrocampista,83.0,0.08,0.08,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1.38,0.15,0.0,0.0,0.15,0.85,5.69,11.69,0.0,55,4.23,13,3,11974053,17392108,11974053,Baja
