nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,weekNumber,weekPoints,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Sergio Herrera Pirón,C.A. Osasuna,portero,68.46,0.0,0.0,0.0,0.0,0.0,0.08,1.54,0.62,0.0,0.0,1.15,0.15,0.0,0.0,0.0,0.0,7.08,11.31,0.0,57,4.38,13,4,6625221,13251489,6858924,Baja
