nombreUsuario,nombreLiga,nombreJugador,nombreEquipo,posicionId,estadoJugador,clausula,expiracionBloqueoClausulaDias,valorMercado,puntosRecientes,puntosRecientesPromedio,puntosTotales
giselajimenezzz,seta definitiva,Stuani,Girona FC,4,ok,10079981,0,3845321,2,2.0,10
