nombreUsuario,nombreLiga,nombreJugador,nombreEquipo,posicionId,estadoJugador,clausula,expiracionBloqueoClausulaDias,valorMercado,puntosRecientes,puntosRecientesPromedio,puntosTotales
giselajimenezzz,seta definitiva,Loiodice,UD Las Palmas,3,ok,9224493,0,2763287,2,4.0,20
