nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Dion Lopy,UD Almería,centrocampista,67.27,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.82,0.0,0.0,1.91,0.0,0.0,0.0,0.09,1.0,6.27,6.0,0.0,42,3.82,1066884,3671349,1259091,Baja
