nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
César Montes,UD Almería,defensa,60.57,0.0,0.0,0.0,0.14,0.0,0.0,0.0,2.71,0.0,0.0,2.14,0.29,0.0,0.0,0.0,0.0,3.0,9.29,0.0,0,0,1114964,5544301,1114964,Baja
