nombreJugador,nombreEquipo,posicionJugador,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,puntosTotales,puntosPromedio,weekNumber,weekPoints,valorMercadoMinimo,valorMercadoMaximo,valorMercadoReciente,tendenciaValorMercado
Marcos Llorente,Atlético de Madrid,centrocampista,58.42,0.17,0.08,0.33,0.42,0.0,0.0,0.0,0.67,0.0,0.0,0.75,0.17,0.0,0.0,0.33,0.25,3.08,7.5,0.0,53,4.42,13,13,12102186,30794366,12102186,Baja
